ID,cityID,typeID,cost,lat,lng
246,104,101,302,25.0824879155,121.55809351628
247,235,101,66,24.98200841896,121.50713391632
248,106,101,854,25.02944261032,121.52214670963
249,108,101,95,25.01887001261,121.49678391114
250,244,101,333,25.07325060225,121.36587121701
251,110,101,118,25.03635801814,121.55991601856
252,115,101,635,25.05217550925,121.60683091932
253,251,101,100,25.1760832142,121.44676220084
254,105,101,170,25.05745800313,121.56622920018
255,112,101,273,25.14199700929,121.49911601802
256,110,101,676,25.04173200389,121.56591500811
257,115,101,350,25.05219810562,121.60707271469
258,100,101,205,25.04638690705,121.51583971962
259,110,101,437,25.04158590595,121.56534160403
260,106,101,165,25.01888650339,121.53284611755
261,106,101,150,25.02500711254,121.54149681717
262,251,101,316,25.17832670778,121.4466292031
263,110,101,996,25.03624801184,121.56868901558
264,114,101,190,25.08535401036,121.57305301195
265,106,101,192,25.03108470313,121.54942300123
266,104,101,180,25.06020401898,121.53817460199
267,105,101,50,25.05060140366,121.57593270543
268,115,101,217,25.04459201765,121.58195200997
269,104,101,325,25.05185621935,121.52688640019
270,105,101,100,25.04769600526,121.55782701274
271,116,101,180,24.98944701877,121.54155001843
272,236,101,80,24.97203901324,121.4432290009
273,100,101,199,25.04413031207,121.52939950848
274,104,101,600,25.05146400683,121.52640001502
275,111,101,200,25.1190427096,121.53447781356
276,100,101,80,25.02402611929,121.52935630775
277,106,101,606,25.02164210859,121.54244040861
278,106,101,135,25.01577930914,121.53260791185
279,104,101,275,25.05075531132,121.54209551706
280,220,101,45,25.02944401252,121.46265100653
281,236,101,110,24.98387751332,121.45108820892
282,221,101,50,25.064648632519,121.651921156801
283,231,101,290,24.97563031772,121.53437531128
285,111,101,186,25.11874810271,121.52846641198
286,114,101,150,25.0688675043,121.61393280174
287,106,101,372,25.03001761649,121.55209551654
288,244,101,222,25.08404020526,121.37595701796
289,106,101,615,25.04439260879,121.54712351777
290,115,101,654,25.05219811214,121.60707270008
291,106,101,1084,25.03979000865,121.55565211269
292,247,101,89,25.08593100178,121.46833300323
293,110,101,615,25.03566591549,121.56607451918
294,111,101,587,25.1153674182075,121.532935544348
295,114,101,69,25.0697720099,121.61395400087
296,220,101,69,25.01674701758,121.47500400351
297,108,101,231,25.04269071143,121.50466440453
298,104,101,400,25.05180140336,121.53083351715
299,106,101,385,25.03386501613,121.55453771871
300,100,101,38,25.02848220581,121.50596200345
301,116,101,297,24.99944990443,121.5396960195
302,114,101,151,25.07415000168,121.60559900973
303,220,101,81,24.9994660131,121.46174601246
304,105,101,100,25.05940791273,121.54652310194
305,106,101,261,25.03124720532,121.55337761643
306,220,101,160,24.98727800306,121.45295400169
307,100,101,399,25.0462216018,121.51813900911
308,208,101,124,25.21914501561,121.63675001616
309,105,101,300,25.05786901441,121.55512800025
310,242,101,104,25.04502011562,121.45225040639
311,105,101,40,25.05529581582,121.55412641941
312,111,101,74,25.10214810626,121.52306131023
313,110,101,80,25.04306911672,121.57757741464
314,241,101,173,25.06304191882,121.48581601316
315,106,101,600,25.04344920358,121.5475749181
316,110,101,110,25.03889970236,121.56673590258
317,104,101,377,25.05226461121,121.53275231531
318,252,101,320,25.24629901511,121.46406701341
319,106,101,55,25.0423709123,121.55150100908
320,110,101,292,25.04084611746,121.5653964032
321,110,101,318,25.03465851285,121.55397990702
322,249,101,200,25.14770700977,121.4002960085
323,106,101,519,25.04098671382,121.5460965158
324,116,101,150,25.00119691308,121.55399691584
325,105,101,500,25.04848700218,121.56356301039
326,105,101,808,25.04981711635,121.54477090663
327,252,101,350,25.24629900037,121.46406700141
328,234,101,100,25.00834140756,121.52002700583
329,220,101,230,25.02057641387,121.45463780117
330,234,101,328,25.00026871504,121.51891560224
331,244,101,65,25.06779480637,121.37904510016
332,112,101,110,25.12110310525,121.51982701245
333,112,101,118,25.12110311967,121.51982701453
334,104,101,643,25.0648186408597,121.535804623098
335,231,101,30,24.97828201122,121.53948221706
336,110,101,129,25.03935691386,121.56585601423
337,106,101,280,25.02325560693,121.54266330401
338,110,101,719,25.04071901999,121.57462700153
339,106,101,300,25.04366751797,121.54793581463
340,110,101,65,25.0312604184,121.56020310579
341,242,101,138,25.0360718138,121.44851520333
342,220,101,210,25.02325071758,121.46401061551
343,220,101,128,25.02526401374,121.46991400598
344,220,101,115,25.00619870538,121.45582810698
345,234,101,85,25.01355300257,121.51551260554
346,110,101,416,25.03889971505,121.56673591656
347,251,101,100,25.16895440721,121.44313660383
348,241,101,138,25.06271290966,121.50298600655
349,241,101,50,25.06642500851,121.47978600581
350,235,101,50,24.99787900912,121.51016001697
351,220,101,100,24.99946601192,121.46174600087
352,104,101,330,25.05999691081,121.53344880439
353,103,101,320,25.04936180793,121.51682990444
354,106,101,225,25.03129261798,121.55391640662
355,241,101,60,25.05595541354,121.47209070171
356,104,101,144,25.06008600189,121.54306971278
357,112,101,120,25.11446160462,121.52248611697
358,235,101,292,24.9957140738073,121.513354831856
359,106,101,248,25.04284251097,121.54246310321
360,104,101,674,25.0523650065,121.54024600033
361,111,101,250,25.08916691874,121.52483901615
363,234,101,100,25.00832530671,121.51701661302
364,231,101,220,24.96138400568,121.53911401002
365,104,101,55,25.06413620147,121.52400641244
366,105,101,134,25.06080490691,121.56010760367
367,221,101,175,25.06454371366,121.63319491055
368,114,101,248,25.07244721469,121.60733311774
369,114,101,100,25.08026141133,121.59111810631
370,114,101,75,25.10934701622,121.52758401175
371,114,101,70,25.08190601108,121.56759701486
372,220,101,210,25.02362770896,121.46879990093
373,106,101,310,25.04076321856,121.55237840395
374,224,101,40,25.10890061325,121.84545370573
375,220,101,266,25.01023890121,121.46140900308
376,108,101,601,25.04201260546,121.50757871926
377,112,101,60,25.13322500786,121.49877001374
378,110,101,95,25.03230720028,121.55975771589
379,241,101,43,25.06614201639,121.49855400269
380,112,101,75,25.13243110569,121.50301700192
381,108,101,100,25.04148001674,121.50497100966
382,100,101,1067,25.03720131071,121.53250760346
383,251,101,288,25.16783031817,121.44746051014
384,241,101,647,25.08795760235,121.48655220716
385,220,101,563,25.02682501811,121.47671200626
386,110,101,20,25.02617091543,121.56722671068
387,112,101,50,25.1343325038,121.50246471844
388,251,101,260,25.1859540028,121.44519400519
389,116,101,195,25.0019690182,121.53926501551
390,234,101,205,24.99987701312,121.51737601003
391,220,101,55,25.01462501637,121.45644600046
392,220,101,218,25.02406500237,121.46949570068
393,104,101,223,25.05145601368,121.52704100257
394,220,101,34,25.01689901103,121.47342300474
396,104,101,575,25.06354771491,121.53164270465
397,235,101,250,24.99570071666,121.5132757042
398,251,101,60,25.17787900195,121.45065410365
399,104,101,633,25.06430100689,121.53403360298
400,104,101,456,24.99784100606,121.51823600159
401,241,101,100,25.06699900956,121.49811501798
402,106,101,210,25.02204100085,121.5423649154
403,112,101,100,25.13858070222,121.48951730984
404,111,101,268,25.111857009,121.53136701172
405,104,101,225,25.05237400794,121.52070610284
406,110,101,371,25.03898341974,121.56727301408
407,235,101,95,24.98663640792,121.51206160706
408,100,101,100,25.09107501765,121.55983451781
409,110,101,734,25.03661861024,121.56725721129
410,104,101,99,25.05459450875,121.52193501748
411,103,101,75,25.07049960306,121.51980810505
412,220,101,427,25.019700177555,121.463988005362
413,116,101,70,24.99080400976,121.54134501994
414,235,101,35,24.99753691723,121.50015530152
415,106,101,280,25.0260410017,121.54211200848
416,104,101,287,25.05421001992,121.52560101835
417,235,101,88,24.9915810089,121.50450501094
418,231,101,297,24.98306461214,121.54061310477
419,104,101,217,25.05889001295,121.54647741129
420,103,101,25,25.06797681037,121.51589750704
421,106,101,415,25.0441080127,121.54787201888
422,110,101,195,25.04454500356,121.5614574124
423,247,101,40,25.08190891715,121.4650360091
424,242,101,439,25.02326901499,121.42492700085
425,105,101,169,25.05076741642,121.57672080042
426,104,101,535,25.05172000565,121.53547900904
427,111,101,143,25.0896130133,121.52673801496
428,220,101,139,24.99706901602,121.45224201674
429,105,101,115,25.05208500923,121.56079240314
431,242,101,71,25.05731040107,121.4532083186
432,106,101,282,25.04257810826,121.54689331405
433,221,101,165,25.07048411726,121.62931400217
435,242,101,250,25.04862211994,121.44501710498
436,104,101,100,25.07942600981,121.55807001305
437,243,101,680,25.05092400269,121.44329401003
438,105,101,110,25.05711520599,121.56580141516
439,104,101,200,25.05996981921,121.54246550517
440,235,101,277,24.99331950495,121.5031270003
441,104,101,390,25.065737117,121.52651210898
442,106,101,768,25.04172341458,121.55062591457
443,220,101,170,25.01784201942,121.45755800084
444,106,101,93,25.03434201493,121.52867800726
445,106,101,145,25.04468631095,121.54368110283
446,105,101,379,25.05752260695,121.54532241724
447,105,101,268,25.05207301974,121.55895490049
448,106,101,454,25.04438701553,121.55057700944
449,104,101,80,25.05179330828,121.53994020245
450,105,101,549,25.04292571241,121.53961560772
451,115,101,425,25.05495501985,121.61449801129
452,106,101,115,25.02145191607,121.52768361193
453,108,101,100,25.0425250015,121.50653400813
454,106,101,350,25.04272981158,121.54853310958
455,106,101,45,25.02961350723,121.55714590576
456,103,101,85,25.05671830457,121.51537401819
457,244,101,490,25.07500971673,121.36903101062
458,112,101,155,25.13839480546,121.48620661889
459,106,101,264,25.02889500464,121.5537034018
460,241,101,40,25.06661220542,121.49841791288
461,104,101,196,25.06080000782,121.53923701849
462,106,101,382,25.04413890319,121.54464051357
463,220,101,163,25.0248609133,121.46969601317
464,222,101,308,25.00115180419,121.61317570259
465,222,101,214,25.00157300869,121.61441201241
466,104,101,327,25.08225220446,121.54663700996
467,106,101,85,25.04200280406,121.54615981551
468,106,101,992,25.04051800187,121.56301601897
469,100,101,110,25.04413031033,121.52939951272
470,105,101,448,25.05032801377,121.54459100656
471,103,101,100,25.05843520816,121.515121607
472,108,101,137,25.04493800248,121.50637800114
473,112,101,180,25.13671401196,121.50434100466
474,100,101,102,25.0463087043,121.51787840992
475,106,101,90,25.02576001214,121.53342900702
476,111,101,124,25.11453250647,121.53056601754
477,114,101,425,25.0604299031,121.57521401207
478,220,101,59,25.01581591604,121.47876500479
479,100,101,220,25.02260200937,121.52916301813
480,251,101,85,25.17085700225,121.45140480339
481,104,101,100,25.06579401157,121.54411701149
482,110,101,280,25.04852291988,121.57957400813
483,207,101,500,25.16760240693,121.6397184155
484,220,101,35,25.0181949155,121.46479900471
485,106,101,645,25.04257703144,121.55472898085
486,105,101,336,25.05682700457,121.56025701823
487,104,101,380,25.05358990932,121.52221660375
488,111,101,295,25.10217621648,121.52366791954
489,111,101,170,25.08025400285,121.51023900787
490,116,101,100,24.99296441539,121.53927141368
491,103,101,140,25.05003891928,121.51430201422
492,114,101,487,25.06892650672,121.59413000425
493,105,101,617,25.05414601818,121.55088800221
494,104,101,368,25.04959890595,121.52310051222
495,106,101,165,25.03546281046,121.54617540802
496,224,101,40,25.10305200628,121.82209801356
497,242,101,150,25.04005900864,121.45301200233
498,110,101,347,25.04055241293,121.56560501385
499,106,101,200,25.04614000155,121.54417700288
500,220,101,155,25.00651430552,121.45052521168
501,110,101,418,25.04229300507,121.58001400001
502,244,101,165,25.07134140791,121.36953351875
503,241,101,35,25.05593100398,121.46935200149
505,104,101,600,25.05962401817,121.53734500608
506,110,101,367,25.04457991413,121.56812260591
507,106,101,400,25.04251641302,121.55723530831
508,108,101,40,25.04322001594,121.50451501042
509,105,101,93,25.0529520017,121.56093271553
510,112,101,369,25.13213001847,121.49733400754
511,235,101,100,24.98945460682,121.45377140744
512,105,101,265,25.05153001873,121.56660900774
513,251,101,275,25.17217230784,121.44609691164
514,104,101,885,25.0539235027,121.52284440246
515,106,101,139,25.03162990719,121.52911101123
516,105,101,172,25.04849481726,121.5624309083
517,114,101,300,25.08214521068,121.5810314098
518,247,101,295,25.08681460058,121.46276050977
519,110,101,261,25.03563560466,121.56709891815
520,100,101,50,25.04481091948,121.51601700481
521,105,101,240,25.05664501661,121.54569701625
522,105,101,136,25.05304831924,121.56097331789
523,220,101,90,24.9991430138,121.45286751505
524,110,101,300,25.04034400691,121.57754201725
525,104,101,765,25.05955800312,121.54060931447
526,110,101,180,25.03111331799,121.56033850517
527,104,101,150,25.05938801698,121.53927201091
528,220,101,115,25.0207221018,121.46798261819
529,115,101,58,25.05547990366,121.61206330561
530,220,101,126,25.00083850956,121.46380141572
531,105,101,622,25.04849480903,121.56243090362
532,105,101,725,25.0480386111,121.56434740565
533,241,101,50,25.06614201164,121.49855400139
534,220,101,150,25.02417400513,121.47848100749
535,114,101,168,25.0687429196,121.61277860584
536,236,101,119,24.97503991033,121.4416600096
537,220,101,170,25.02365571255,121.47039341106
538,105,101,231,25.04841260091,121.55802301783
539,114,101,115,25.08221490985,121.56926480351
540,100,101,356,25.04638691801,121.51583970473
541,104,101,1092,25.05103350553,121.52763441938
542,108,101,146,25.02033301991,121.49768900216
543,220,101,120,25.01630701998,121.46012000175
544,105,101,325,25.04614600959,121.55994311541
545,112,101,130,25.13192191739,121.50328650978
546,100,101,78,25.0328409105,121.52049391424
547,105,101,78,25.05376620681,121.5600959002
548,220,101,145,25.02064000438,121.46575381896
549,105,101,85,25.05221050611,121.55786761184
550,220,101,140,25.00873000048,121.46066001832
551,106,101,85,25.02484490193,121.52881301742
552,234,101,192,24.99851890517,121.51635100583
553,220,101,57,25.01673501292,121.47488200466
554,231,101,295,24.97984040524,121.53989730289
555,242,101,75,25.04162401782,121.455159017
556,220,101,170,25.01110301632,121.46005100059
557,114,101,120,25.08252301192,121.59062201226
558,105,101,188,25.0507309199,121.55357900983
559,106,101,250,25.04308821319,121.5514569058
560,110,101,298,25.03898340608,121.56727301008
561,104,101,555,25.06455830784,121.53439861396
562,244,101,100,25.07464471399,121.37988901866
563,237,101,55,24.93445901057,121.3718460145
564,220,101,349,25.0106200157,121.46217900983
565,106,101,239,25.02484491514,121.5288130068
566,105,101,382,25.05160970698,121.54482681154
567,106,101,337,25.0402330067257,121.553254312424
568,103,101,240,25.0518131102735,121.520163157489
569,111,101,261,25.10252600103,121.52322201226
570,244,101,100,25.08338411896,121.38430441646
571,105,101,500,25.04267601451,121.55457001122
572,106,101,350,25.02887330702,121.5255565065
573,110,101,376,25.03095761642,121.56171410263
574,104,101,99,25.05786121237,121.52815680979
575,100,101,49,25.03331201035,121.51823001519
576,234,101,200,24.99843200652,121.51766760092
577,106,101,188,25.02907271269,121.54583530085
578,106,101,207,25.03885051928,121.55531581968
579,106,101,500,25.04344970637,121.55298471739
580,106,101,500,25.04378500687,121.55373230564
581,239,101,80,24.95453300963,121.35664601043
582,114,101,31,25.08159910738,121.57137031743
583,104,101,347,25.04946200857,121.52171301736
584,114,101,155,25.07702951274,121.57727960211
585,111,101,500,25.16078800934,121.46001701483
586,112,101,90,25.13696601716,121.49489800418
587,104,101,761,25.05897680124,121.53400240068
588,106,101,310,25.02332451249,121.5423174116
589,104,101,197,25.05154971041,121.52319350092
590,105,101,429,25.05834840711,121.54679890076
591,111,101,600,25.11640150132,121.53366530735
592,220,101,289,25.01633900355,121.47435900391
593,103,101,40,25.07201001677,121.5113810022
594,106,101,241,25.04411360832,121.54760611349
595,115,101,188,25.04723000305,121.61515500774
596,105,101,114,25.05062701172,121.54486900645
597,234,101,50,24.99936671351,121.5246254137
598,220,101,417,25.01114200226,121.46692001044
599,105,101,265,25.05219060721,121.56001090479
600,114,101,58,25.07693490942,121.58014410643
601,244,101,300,25.08414301933,121.37737001848
602,104,101,150,25.08244700435,121.55803901443
603,114,101,155,25.06111001593,121.57487900841
604,112,101,248,25.11656131274,121.51663071617
605,236,101,195,24.99018100287,121.47042401388
606,110,101,402,25.0284548911131,121.565691993889
607,106,101,261,25.03374841708,121.52818510466
608,220,101,160,25.01072601208,121.46339000322
609,111,101,358,25.11883380784,121.53423950538
610,114,101,132,25.0738436185,121.57865450031
611,116,101,253,24.99409000399,121.54487000018
612,110,101,500,25.04248400149,121.5628810063
613,220,101,197,25.01417690878,121.46396660892
614,100,101,480,25.04326640836,121.52650161368
615,104,101,350,25.05822901262,121.53167411574
616,106,101,439,25.03856421472,121.55135671701
617,106,101,580,25.03373111211,121.54838130281
618,114,101,215,25.07397881261,121.58001621099
619,106,101,243,25.02254301896,121.52641601155
620,105,101,152,25.05134540128,121.54551241828
621,103,101,200,25.05749701353,121.51701301375
622,106,101,80,25.03296800688,121.55659940768
623,242,101,55,25.04215060392,121.44526791962
624,110,101,377,25.04173091473,121.56597901818
625,100,101,971,25.04625850734,121.51642180726
626,221,101,178,25.0630950006,121.65416031531
627,100,101,130,25.04420881208,121.51648960509
628,111,101,362,25.1135070477407,121.529629436513
629,243,101,70,25.04019971046,121.42290560624
630,110,101,50,25.04323590534,121.56865810027
631,100,101,68,25.04214071006,121.51987161066
632,234,101,73,25.0106040009,121.51094101517
633,251,101,195,25.17645700255,121.42609000049
634,104,101,827,25.06579100808,121.52415601413
635,104,101,97,25.05010750226,121.5321780049
636,106,101,800,25.03694111051,121.54765220231
637,105,101,90,25.0472960162,121.55275300895
638,105,101,221,25.05200601237,121.54828900373
639,104,101,120,25.06513601409,121.53334601439
640,112,101,85,25.13199480595,121.50219761846
641,247,101,110,25.08664801063,121.47827700546
642,110,101,54,25.02776940225,121.5629866067
643,236,101,320,24.98809900499,121.4588580102
644,220,101,85,25.01792211182,121.46403641206
645,236,101,120,24.98782921893,121.44942770807
646,104,101,233,25.06029601148,121.54164701942
647,104,101,130,25.08240290929,121.54621300935
648,110,101,361,25.03898340015,121.56727300334
649,106,101,370,25.02540100372,121.53827600805
